,loss,accuracy,val_loss,val_accuracy
0,2.402758836746216,0.30133333802223206,1.6179485321044922,0.3641975224018097
1,1.2409305572509766,0.5333333611488342,1.1809492111206055,0.5061728358268738
2,0.8369138240814209,0.7066666483879089,0.9334198832511902,0.6419752836227417
3,0.6429004669189453,0.7733333110809326,0.8517921566963196,0.6666666865348816
4,0.4904046356678009,0.8453333377838135,0.7613902688026428,0.6975308656692505
5,0.4153733253479004,0.8773333430290222,0.7134778499603271,0.7222222089767456
6,0.3376087248325348,0.9200000166893005,0.6731775403022766,0.7345678806304932
7,0.2842368483543396,0.9253333210945129,0.6276618242263794,0.7469135522842407
8,0.24178598821163177,0.9413333535194397,0.6399093866348267,0.7407407164573669
9,0.22141294181346893,0.9466666579246521,0.5753015875816345,0.7654321193695068
10,0.19014966487884521,0.9573333263397217,0.617611289024353,0.7716049551963806
11,0.17069266736507416,0.9626666903495789,0.5309013724327087,0.7962962985038757
12,0.157180055975914,0.9733333587646484,0.6049589514732361,0.7469135522842407
13,0.13000665605068207,0.9760000109672546,0.552033007144928,0.7839506268501282
14,0.11770810931921005,0.9919999837875366,0.540390133857727,0.8209876418113708
