,loss,accuracy,val_loss,val_accuracy
0,1.470400094985962,0.4845360815525055,1.338198184967041,0.682539701461792
1,1.1445754766464233,0.8247422575950623,1.0442373752593994,0.7936508059501648
2,0.8384384512901306,0.9037800431251526,0.788826584815979,0.9126983880996704
3,0.6187390685081482,0.9037800431251526,0.6119681000709534,0.8809523582458496
4,0.4470894932746887,0.9278350472450256,0.5278626084327698,0.9126983880996704
