,loss,accuracy,val_loss,val_accuracy
0,1.7677459716796875,0.2336769700050354,1.609565019607544,0.190476194024086
1,1.6474816799163818,0.22336769104003906,1.6092026233673096,0.2063492089509964
2,1.6508325338363647,0.21305841207504272,1.6081346273422241,0.190476194024086
3,1.5979394912719727,0.22336769104003906,1.602294683456421,0.2380952388048172
4,1.592789649963379,0.2336769700050354,1.6169489622116089,0.2063492089509964
5,1.5968025922775269,0.25773194432258606,1.597838044166565,0.2142857164144516
6,1.58436119556427,0.26116839051246643,1.6056300401687622,0.2142857164144516
7,1.5943583250045776,0.2336769700050354,8333.763671875,0.190476194024086
8,1.5739384889602661,0.2852233648300171,10.124281883239746,0.1984127014875412
9,1.593584656715393,0.2886597812175751,1.7953258752822876,0.2857142984867096
10,1.5527721643447876,0.2508591115474701,1.736190676689148,0.2222222238779068
11,1.5838584899902344,0.27147766947746277,1.7358099222183228,0.2460317462682724
12,1.5881494283676147,0.24398624897003174,1.6544660329818726,0.2380952388048172
13,1.5476800203323364,0.2508591115474701,1.8130735158920288,0.2539682686328888
14,1.5619632005691528,0.23711340129375458,1.5558291673660278,0.30158731341362
15,1.5223228931427002,0.27835050225257874,1.7860575914382935,0.261904776096344
16,1.5587263107299805,0.2680412232875824,1.9738696813583374,0.3095238208770752
17,1.5485172271728516,0.2886597812175751,1.6885782480239868,0.2539682686328888
18,1.5120280981063843,0.27491408586502075,1.853212833404541,0.2460317462682724
19,1.5217888355255127,0.2955326437950134,1.6482783555984497,0.2142857164144516
20,1.5515732765197754,0.29209622740745544,1.595871090888977,0.2142857164144516
21,1.5118906497955322,0.2989690601825714,1.5564080476760864,0.261904776096344
22,1.5065207481384277,0.32302406430244446,1.5131936073303223,0.2936508059501648
23,1.5217238664627075,0.26116839051246643,1.6750366687774658,0.3095238208770752
24,1.5460096597671509,0.2508591115474701,1.5644351243972778,0.2539682686328888
25,1.544890284538269,0.29209622740745544,1.5301897525787354,0.30158731341362
26,1.4948590993881226,0.34020617604255676,1.6470961570739746,0.341269850730896
27,1.4941301345825195,0.3024055063724518,1.5799256563186646,0.261904776096344
28,1.536084532737732,0.27835050225257874,1.5683966875076294,0.2380952388048172
29,1.5750494003295898,0.2955326437950134,1.764259696006775,0.2539682686328888
